x_1,x_2,y
-0.6988010605175775,1.6171944416361557,North
-0.7382272468914218,0.8159919671069096,North
-1.7947817709857692,0.9278694707089052,West
1.0512154060475138,-0.6774213684440015,East
-0.02229033309223821,-0.9319438965744915,South
-0.12383968944074258,0.6331537061808636,North
0.38472310495763296,-1.6681818010263219,South
0.9978097993191654,0.9103227400528268,East
-1.84599702391683,0.9646799352414356,West
0.07544595695475974,0.6137669310511522,North
-0.1973177469026143,-0.9683155753075987,South
0.04470989085755492,-0.9500217135447551,South
1.5338616319054403,-0.40891157786370486,East
0.28029373143621716,0.22233005188410226,East
1.314408470310227,-2.0882694151969554,South
-1.502041165429128,-0.2222662556591706,West
1.4282010726063685,1.4824090877120288,North
1.6327528147476627,0.2821208522741807,East
-0.6319280841430238,0.8033944934281878,North
-0.532436818414955,0.12369209799690946,West
-0.38196078792531807,0.5454210873707769,North
-0.9908236085099144,-0.7486497629809402,West
1.7612571019534193,2.1584348620135696,North
-0.5932606161878001,-1.1930591279950822,South
-1.7206982191080726,-0.3162686394782907,West
-0.5323990391607142,-1.2807915403244907,South
-0.4295972687079758,0.057959503081573535,West
0.3760508429469249,0.2763290005870807,East
-0.03147351608987672,0.35417265247054774,North
1.7018809760553797,-0.37921480480734626,East
0.1396941687560737,0.6582777802614421,North
-0.4292675146978553,-0.6326976156591652,South
-0.8307409290193847,-0.0019412642563987113,West
-0.8959252587564883,-0.8337750673278375,West
1.51275055218246,-0.3992600282816885,East
-1.0878432227420434,-0.9738854064633429,West
0.30254795758033337,1.476903736655316,North
0.23814526248600615,0.5564835557792666,North
1.8580285759408595,-0.39611055249883514,East
0.9871774253772277,-1.128922147281579,South
0.3510586325895936,-0.13014350502676605,East
-1.7974595472922241,-0.6525244251647854,West
-1.1167968925656504,0.40608142187820645,West
-1.091408711330977,0.30381322071288613,West
-0.44964388641976405,-0.0698925177269365,West
-1.2817777128766685,1.1525871349778516,West
-1.4932272773241473,-0.6891844258497573,West
-1.3728494924306507,-0.23922593738682546,West
1.6328279768353666,-0.5631063357107742,East
-0.6412898290144657,-0.4288244617493717,West
-0.03618195783094651,-1.1731541663637675,South
-0.4154783529777702,-0.10169556644095694,West
0.47021491435854373,0.4545140139096544,East
-1.3537656592381961,-0.7463678072021209,West
-1.2497139837957818,-1.509671525156017,South
-1.2618742018728661,-1.9410534488029147,South
-2.3059719979838227,-0.046903992608796526,West
-0.08707385152115134,1.4880936187720915,North
2.9222349532356993,-0.3105747151435143,East
