x_1,x_2,y
1.0067348607334676,5.684860458107138,Odd
2.7741265143728073,1.3746113215147862,Even
2.8624707660080473,5.540136668263374,Even
1.2910153351309561,1.3802413103809659,Odd
1.0832338164459734,3.8948303879215516,Odd
3.3805091092037944,3.4516138816233437,Odd
0.04384272940799039,1.017811989957907,Even
4.486271921117417,3.3858173334862753,Even
3.2106613955378864,5.284265662336233,Odd
5.824185762140471,1.889941140975863,Odd
0.9489804700133728,4.191818206470302,Even
4.33718305484413,4.350871618835509,Even
5.0923602512643455,0.3065503738628892,Odd
4.842649735731237,4.302216488341891,Even
2.77622670124938,0.12183186034647364,Even
1.9759129528490829,0.1290674553359641,Odd
1.8985070575836336,2.816972762237279,Odd
5.7565543405167015,0.34777974443066784,Odd
5.473922524428017,5.496946717939954,Odd
1.3151906353426628,1.5039616789023138,Odd
4.695334621580707,1.0285215812569315,Even
2.4759166382151108,3.0564194652579504,Even
1.3986145941751256,1.5053895627597147,Odd
4.296551086862165,2.1106086692663393,Even
2.1340062223266467,5.712440467376934,Even
2.471643489041454,5.428706112472394,Even
3.5577110162164436,2.8480127272591096,Odd
5.692126165450182,3.5149622463153865,Odd
4.347074238567214,5.927411952915199,Even
2.9645171461398663,4.838500820513059,Even
4.379638937324841,3.5495503880339765,Even
3.6994242170393914,2.338951664549322,Odd
1.1625720377027315,2.4733580339346206,Odd
1.605259178783801,1.5346980919770825,Odd
5.210417278159001,5.2274927229140875,Odd
0.43377584407426184,0.9343460948452365,Even
3.595394785462606,2.8654479058530993,Odd
1.1282793347791138,0.49824443510913663,Odd
5.678918743435796,5.171787045977502,Odd
2.475853133593997,1.911254934629143,Even
4.112732743582829,2.911017612697542,Even
2.858197872044123,4.05695997257943,Even
3.7039523652816686,1.9694359688924934,Odd
1.8719087514339585,1.8173436499367408,Odd
1.3949343114190302,2.946711964387477,Odd
4.532215376776441,3.9946741635206413,Even
1.2346588154808888,3.476421884604207,Odd
2.412111506260663,0.44158368885133226,Even
1.2252790858891272,5.455271449099409,Odd
5.6728878659377715,0.4126716898785334,Odd
1.8215695704136732,1.695246420372591,Odd
0.627591926057377,1.5815842221821468,Even
2.741757523505604,3.1309942029046027,Even
2.7048501742389037,0.3104273130662931,Even
5.809039159266419,1.559732514499407,Odd
5.749545325063985,0.6662924653024673,Odd
0.5710581757631019,0.5000126384552159,Even
4.155514121143838,3.749095902628292,Even
3.3206233406803984,5.759596150011193,Odd
